fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.2683330106219036,0.7181904406437788,,-0.6281489198426129,-0.26317791180573624,-1.837991240724906,-0.5527691695924147,-0.02654747162045115,0.4083871444918909,-1.1746761166239539,-1.5072940597562938,5
0.4485914553410596,-0.19180855838431388,0.3826088719152561,-0.7769734547125977,-0.0640807144351717,-2.7881049540516027,-2.1405708575206654,0.14918707220140232,-0.30369766399687076,0.5063869669419081,0.28581841853731565,6
-0.5227068060372329,-1.314788123227546,0.10440615056419214,-0.6281489198426129,-0.2095659222618495,0.8356514142512925,0.4780702293686101,0.17569257235307853,0.6352755625632864,-0.506705946992568,-2.0474517413659976,6
-3.889868127480408,0.43791852037845225,,0.8348084556032158,0.1208175040812436,1.493689199033487,0.6749390076137007,-0.9109474182336085,-1.2341830714988065,,-2.0474517413659976,5
1.3040606780936497,,1.0788116516348671,0.04884747383454459,0.1208175040812436,-0.06195073406472778,0.032584316990481574,0.9128030575823389,,-0.32864288281585974,0.1362430676744561,5
-0.4305367692489539,,-0.04347451780999477,-0.49863083533849895,-1.344643185689806,0.28542357535404095,0.6671390318907306,-1.8793328077474394,,0.5747624693283221,0.3529752808852093,6
-0.4305367692489539,-0.26166154219344767,-0.04347451780999477,-0.6281489198426129,-0.7501665698359897,-1.0375128311507744,-0.6072693974021315,-0.07017932691270112,0.4083871444918909,-0.10977603646304128,-1.5072940597562938,5
0.37267439909265526,0.8334911728306905,,-1.1640173287339663,-0.2095659222618495,,-3.648337770446026,0.506692496666766,-0.14409953929615887,-1.1746761166239539,-1.1585096238147126,4
-0.2683330106219036,1.3436234433076508,,-0.2811331128805335,-0.0640807144351717,-0.29473208242551024,-0.726081575657364,-0.5648528649207876,-0.8703856038556043,-1.000676663743769,-0.6954616341231245,6
-0.2683330106219036,,1.1293925400175124,1.6593124414866047,-1.5218774522967682,1.1429187244278627,2.0897293672467483,,,-2.0190293862664404,0.9997228455751634,7
0.9541807432503362,-0.6033100465522755,1.2083931251237239,0.4006258744974126,-0.5852798946414578,-2.7881049540516027,-1.308679528006169,0.6788485463294395,-2.3076370322384014,0.013368193096156033,0.5309996615451014,6
0.5850556472210839,-0.9677999797609883,0.6804428282740128,-0.38398043521854985,-0.3198277823663985,,-2.441043789624453,-0.13346196109536496,-0.30369766399687076,0.39416858643973834,0.9997228455751634,6
1.0182269492121723,0.3238200706400823,0.7548753222538199,0.11675429472630047,-0.041765344652319854,-0.7942192823905386,-0.16250206033719305,0.8701873333678732,,-0.17754512475963619,0.05213240197301113,6
1.038695479220162,,0.8678019389943692,-0.38398043521854985,-0.0640807144351717,,-2.872592152632694,0.7048658432755361,,0.2217860357328207,,6
0.6164483105883475,,0.48162258121662277,-0.9518857473474918,-0.7501665698359897,,,,,-0.7234955701874523,0.6820695848295008,7
-2.554969710369658,-0.9677999797609883,0.008287270535907424,1.7005657689363638,-0.5120246917057334,0.5979133630328982,1.414740030982376,,-3.3343627222275085,-0.7234955701874523,0.5839329711713521,6
-0.4305367692489539,-1.1263188562846385,1.2529614084733378,-0.7769734547125977,2.492557120796712,-1.359707640461511,-0.02831157126676188,0.0355260014720437,,1.5120792067872486,-3.307210253570664,5
0.8857502210536697,1.0977806731824813,0.149209318043377,0.04884747383454459,0.6698141692504177,-1.837991240724906,0.357571009736224,0.46186797873957836,,1.4027728360746048,-0.2533712571612347,5
-1.1819479510118833,-3.0843942085664713,0.149209318043377,-1.1640173287339663,-0.1586825136900828,1.061917266708305,0.5510246255232426,0.09869015422810737,0.6008583105593208,-2.6027081366494724,-3.307210253570664,5
-2.002916681961832,0.3238200706400823,-0.5968576136635098,-0.6281489198426129,-0.18380061272577305,0.2092282607206047,0.7989990062482353,0.0355260014720437,1.0230138155235367,-0.7234955701874523,,6
0.5850556472210839,0.6332054660148896,0.23320909985846341,-0.024008826922492354,0.02233996186667816,0.48435179962628483,0.8653776490095646,0.47488131306226095,-0.14409953929615887,-0.2502428978580581,-0.3801856221554391,5
,0.9035779478275475,,-0.2811331128805335,-0.6240233744890188,0.7924117467788112,0.1703416523040679,,0.7621961548809015,-1.6528890775090428,0.7277477443073743,5
-1.388560068687199,0.19500614118903023,,-0.49863083533849895,1.157344702711865,-0.4352049328758622,-0.02831157126676188,0.015259970117483503,-0.006501949031605621,-0.41371633294398813,-3.307210253570664,6
-0.06572030714429057,0.28269856319073633,,-0.024008826922492354,0.1208175040812436,0.28542357535404095,0.31394652918728116,1.030729470636911,0.7915598865455392,-0.04630955553402907,,6
-0.06572030714429057,,0.988372689101092,0.2965371370660468,0.30839580596471394,-0.7942192823905386,-1.308679528006169,0.5907298177489866,0.4083871444918909,0.12299706502726271,0.1362430676744561,5
0.24676006346707335,,0.8678019389943692,-0.024008826922492354,-0.08690544821195237,0.6501977770081999,0.29139922986996053,0.5964706687300888,0.4083871444918909,-1.1746761166239539,,5
0.7865540390686332,0.21766065440062807,1.0071266668847092,0.04884747383454459,-0.26317791180573624,-0.5986864843158193,-1.104996217778248,0.9929450287210155,-3.3343627222275085,0.17361096223600223,,5
,1.088447302196751,,-0.1878838905122592,0.983389162893071,-2.7881049540516027,,-1.0057648829755512,0.951653589224224,-2.0190293862664404,0.28581841853731565,5
-1.0108011558630448,-0.0074829451465262065,-1.0582002252339764,-0.38398043521854985,-0.6643286231433984,-0.06195073406472778,-0.726081575657364,,0.22230664418162124,-0.32864288281585974,0.9292615180253591,6
-2.554969710369658,,0.05750112114764092,-0.10259322866130634,,1.0951092579190997,0.9747721322808979,,-0.39419111129549905,,0.7714302361538263,7
-0.5227068060372329,0.8922326518118906,-0.35220895108415706,-0.1878838905122592,0.0014248330447732226,0.42233763423658327,0.515212572949787,-1.020075094080701,,,,5
,-2.2881782511975723,-0.09806254547503149,-0.6281489198426129,-0.3198277823663985,0.42233763423658327,0.08998379479563923,0.2986060357703916,0.9760105447479932,-0.2502428978580581,-0.9004200243124085,6
-1.0108011558630448,0.43791852037845225,,-0.2811331128805335,-0.1586825136900828,0.1267448005878375,0.8260814516692276,0.3176992305920202,0.8748070715878047,-0.609237509185265,-0.9004200243124085,6
,-1.4242682100809028,-1.2166691932099436,-0.10259322866130634,-1.063356837875398,-0.17158325166554173,-0.791238091122783,,1.0896191847414725,0.06968418854607304,1.0331751359414008,6
,-0.19180855838431388,,-1.8038533415471705,-1.003865131852338,-0.06195073406472778,-0.9358617806604318,,0.27217223478837965,,-2.0474517413659976,5
0.6468853966739448,0.43791852037845225,-0.15580335821284083,-0.10259322866130634,-0.2360126793752283,-2.7881049540516027,-0.5010863295625457,0.2986060357703916,,-0.7234955701874523,-3.307210253570664,5
-1.0108011558630448,,0.41671442093281635,-0.024008826922492354,-0.7063268599730776,-0.5986864843158193,-0.16250206033719305,,0.8478207538842546,0.6072733553175705,1.0331751359414008,7
-1.1819479510118833,0.14809674862770253,-1.0582002252339764,-1.1640173287339663,-0.2095659222618495,-1.837991240724906,-1.909830591884695,-0.5467333685290886,-0.30369766399687076,-0.2502428978580581,,5
0.24676006346707335,0.363317177666508,0.149209318043377,0.18034155306535876,0.02233996186667816,0.1267448005878375,0.002599839907697705,0.3728843538260706,-0.39419111129549905,-2.0190293862664404,,4
0.8618583280333246,,0.8462138244489058,0.04884747383454459,-0.44377147556821,,-2.441043789624453,0.21836455452915995,,-0.04630955553402907,0.4159045241481307,8
-0.06572030714429057,1.283744676507494,-2.3777812884377303,-0.1878838905122592,-0.6240233744890188,-1.837991240724906,-0.31753221171647206,0.0602942887495646,0.055792195588940566,-1.000676663743769,,6
1.3788818330394774,-0.0074829451465262065,1.2956278216802297,0.9833091903201422,0.5305623493339614,0.5427437444469538,0.6671390318907306,1.2905027887845661,-1.8118303266340479,0.5063869669419081,1.213322413196784,5
-0.19613697888310938,0.5722511213651623,0.149209318043377,-0.49863083533849895,-0.8440704484292595,1.1583604160346554,0.3993716806090013,-0.6607287822614305,-0.39419111129549905,-0.8525130340744935,-0.2533712571612347,6
1.2231852804680505,-2.2881782511975723,0.8889338383330416,0.04884747383454459,-0.08690544821195237,0.6501977770081999,0.515212572949787,0.8917221907927638,,0.6692863549963365,-0.03970799454962993,6
0.6468853966739448,-0.26166154219344767,0.9497754302478073,0.538892793075034,0.1394005558422726,-1.0375128311507744,-0.09315761668687202,1.0671380760031905,-0.14409953929615887,-0.609237509185265,,5
-1.388560068687199,0.7838797950271952,-1.4050678537967483,-0.7769734547125977,0.45291777990634013,-0.06195073406472778,0.43949493798208394,-0.5833067456551916,-0.8703856038556043,-0.506705946992568,-2.0474517413659976,6
0.6164483105883475,1.2524047594016061,0.23320909985846341,-0.1878838905122592,-0.2095659222618495,1.061917266708305,1.4439705353416536,0.506692496666766,-0.49369584365850144,,-3.307210253570664,5
0.3324391674637451,-0.6033100465522755,0.7548753222538199,0.04884747383454459,-0.0640807144351717,0.42233763423658327,0.6353161123781014,0.7048658432755361,0.22230664418162124,-0.7234955701874523,-1.1585096238147126,5
-0.5227068060372329,1.9228386815705314,,-0.38398043521854985,0.7225612107963331,,,,0.7915598865455392,,0.3529752808852093,3
-1.388560068687199,,0.149209318043377,-0.7769734547125977,-0.6240233744890188,0.036841196432655335,-1.5647464787600458,-0.005425283888091173,1.0679066071843748,0.6692863549963365,-0.5254498783622125,6
-1.0108011558630448,0.40131335780517546,,-0.024008826922492354,-0.2095659222618495,0.1267448005878375,0.7711626365007759,0.32147451011424333,0.8200859286926684,-1.3854649461854607,-1.1585096238147126,5
-0.5227068060372329,0.6183116503292724,-0.21708358448157294,-0.1878838905122592,0.4117110953053612,0.3562219593511985,0.7711626365007759,-0.1883935457423345,-1.035831196004263,-0.32864288281585974,,5
0.2905169485388231,-1.8505896487302531,0.5125622125197754,-0.2811331128805335,-0.5120246917057334,-0.4352049328758622,-0.791238091122783,-3.5767515939869496,-0.30369766399687076,0.43299087046084694,1.0968988561544506,7
-0.6242427118308711,-0.9677999797609883,0.23320909985846341,0.11675429472630047,-0.5479816525119886,-1.837991240724906,-1.0168574460136925,-0.2666698517706228,-0.6042070437999516,,-0.03970799454962993,5
-0.4305367692489539,-0.26166154219344767,-0.04347451780999477,-0.6281489198426129,-0.7501665698359897,-1.0375128311507744,-0.6072693974021315,-0.07017932691270112,0.4083871444918909,-0.10977603646304128,-1.5072940597562938,5
1.038695479220162,,0.7548753222538199,0.44887049533685386,-0.44377147556821,-0.7942192823905386,-0.31753221171647206,1.0490994624869716,0.055792195588940566,0.9087614110274342,0.4159045241481307,6
-1.64928292953058,0.4557305865072647,-0.6937990457231826,-0.10259322866130634,1.4494841024324137,-2.7881049540516027,-1.909830591884695,-0.39692903930425,0.4499592351260863,-0.506705946992568,-0.14084394891902802,6
-3.889868127480408,0.23981328945986918,,-0.49863083533849895,-0.7501665698359897,1.1272348422615968,0.1957539858747936,,0.22230664418162124,0.4703621409840687,0.7277477443073743,7
-0.4305367692489539,0.98998446810599,,0.04884747383454459,-0.13417990516833164,-2.7881049540516027,-3.648337770446026,0.33643469488021027,-0.07293597169530772,-1.6528890775090428,,5
1.2398920990810927,-1.8505896487302531,1.0959577944295464,0.04884747383454459,0.02233996186667816,-0.7942192823905386,-0.16250206033719305,1.1690277900339638,-2.3076370322384014,0.12299706502726271,-0.9004200243124085,6
-0.4305367692489539,0.19500614118903023,-0.35220895108415706,-1.433611380023116,-0.47731588394209756,,,,-3.3343627222275085,-1.1746761166239539,-0.9004200243124085,6
,0.19500614118903023,,-0.9518857473474918,-1.1941421953264115,,-0.8609377098117821,,0.9760105447479932,0.7276772663428065,1.0655444992536722,7
-0.8647096012360612,-0.06523037055606244,0.23320909985846341,-0.38398043521854985,-0.44377147556821,1.493689199033487,0.5510246255232426,,0.16982337346196746,0.6692863549963365,1.1854624371808649,6
0.7601374433497211,-1.1263188562846385,0.5717097895584862,-0.10259322866130634,1.299723221054683,-2.7881049540516027,-3.648337770446026,0.8701873333678732,-1.481864468751165,-0.2502428978580581,-2.0474517413659976,6
0.049633442776233244,0.14809674862770253,-3.172674834131112,-0.38398043521854985,0.323824871923192,0.036841196432655335,-0.06020905984448065,-0.6607287822614305,,-1.6528890775090428,0.4159045241481307,5
-3.889868127480408,-0.06523037055606244,-3.172674834131112,-0.10259322866130634,-0.44377147556821,-0.29473208242551024,-0.9358617806604318,,0.4499592351260863,0.31168718905956083,1.0655444992536722,7
0.37267439909265526,-0.19180855838431388,0.149209318043377,-0.6281489198426129,-0.6240233744890188,-1.359707640461511,-2.1405708575206654,0.42177995568055915,0.055792195588940566,0.26774654953059107,0.05213240197301113,6
0.7865540390686332,-1.1263188562846385,0.8889338383330416,0.4006258744974126,-0.26317791180573624,0.48435179962628483,0.22053650475621236,0.9128030575823389,,0.8602807434638798,-0.6954616341231245,6
-0.5227068060372329,-3.0843942085664713,0.1920909451856484,-0.9518857473474918,-0.18380061272577305,0.6998838227667215,0.45896857878186226,0.201513633334524,0.6685475740808786,-0.2502428978580581,-2.0474517413659976,6
-0.06572030714429057,,0.48162258121662277,-0.024008826922492354,-0.3198277823663985,0.8356514142512925,0.061695836875302904,-1.4014644112634416,0.055792195588940566,0.8351295478310741,1.0331751359414008,7
-0.7372654639377199,-0.41796574499980943,0.6804428282740128,-0.2811331128805335,0.45291777990634013,-1.837991240724906,-1.5647464787600458,-0.1454108648038976,0.055792195588940566,-0.17754512475963619,0.05213240197301113,5
,,0.5125622125197754,-1.8038533415471705,-0.5852798946414578,1.23218264733625,1.5334676087711976,,-0.49369584365850144,-0.506705946992568,0.8534564896408714,6
-0.06572030714429057,1.088447302196751,-0.4272990946594866,-1.8038533415471705,-0.019937099993692392,-1.837991240724906,-0.6072693974021315,,,,-0.5254498783622125,5
0.3324391674637451,0.6332054660148896,,-0.10259322866130634,0.02233996186667816,0.28542357535404095,-0.2764638871857982,0.7790872923772143,0.22230664418162124,-0.41371633294398813,,5
-0.12880408448939074,0.07332948531575272,-0.5968576136635098,-0.6281489198426129,-0.1586825136900828,-0.29473208242551024,-0.40510365540542326,0.21836455452915995,-0.07293597169530772,-0.506705946992568,,6
-1.0108011558630448,-1.0439216719355522,0.3826088719152561,-0.49863083533849895,-0.13417990516833164,-0.29473208242551024,-0.02831157126676188,0.21836455452915995,0.7319440425468354,-0.10977603646304128,,5
0.6468853966739448,0.04711099255889791,0.654347754645594,-0.1878838905122592,-0.4113158700562688,0.036841196432655335,-0.19906507579852106,0.8026520942368175,0.4083871444918909,-0.2502428978580581,-3.307210253570664,5
-0.4305367692489539,1.1780783198381986,0.6000213786496429,-0.2811331128805335,0.45291777990634013,0.48435179962628483,1.1242189673475556,0.13111821237209462,-0.49369584365850144,0.3537780444144468,,5
-0.7372654639377199,0.7710826020164021,,-0.9518857473474918,-0.019937099993692392,-0.06195073406472778,0.061695836875302904,-2.197173707426794,,,-0.5254498783622125,5
-1.0108011558630448,-1.8505896487302531,0.1920909451856484,-0.49863083533849895,-1.063356837875398,-0.06195073406472778,-0.726081575657364,,-0.7284659679099551,0.4703621409840687,0.5839329711713521,8
1.2724910011225221,0.3824957205943105,1.0959577944295464,1.2270403566768424,-0.08690544821195237,-1.837991240724906,-0.12722887742327516,1.3461204522045105,,0.3537780444144468,-0.5254498783622125,7
1.1351889205829406,-0.6033100465522755,0.8889338383330416,-0.49863083533849895,-0.34940346723776217,0.6501977770081999,0.08998379479563923,0.9334486809504171,,0.4703621409840687,-0.14084394891902802,6
-0.8647096012360612,,-0.15580335821284083,-0.49863083533849895,-0.5479816525119886,0.7924117467788112,0.061695836875302904,-0.7018101801553692,0.565214159402932,-1.1746761166239539,-0.5254498783622125,4
,0.3238200706400823,-3.172674834131112,-0.49863083533849895,0.06290193750320645,0.955170265065191,-0.06020905984448065,-3.0209682659573476,0.6352755625632864,-0.609237509185265,0.05213240197301113,5
0.8857502210536697,-1.314788123227546,0.5425732417926172,-0.2811331128805335,-0.0640807144351717,-1.837991240724906,-2.1405708575206654,0.6246907295521812,,0.06968418854607304,,6
0.8122907207522634,-0.12651804534838165,1.061366382305074,-0.10259322866130634,0.35398669178899644,-2.7881049540516027,-2.872592152632694,0.25928991623556774,,0.013368193096156033,0.8132841655038986,7
-0.34614973151865397,0.14809674862770253,-0.5084888895476352,-0.7769734547125977,0.30839580596471394,-0.4352049328758622,0.032584316990481574,-0.1883935457423345,-1.481864468751165,0.9549999829654074,-2.0474517413659976,5
0.24676006346707335,0.09887809465180601,,-0.2811331128805335,0.5180330588326297,-0.17158325166554173,0.26833179975832466,-0.3224795900596915,-1.035831196004263,-0.41371633294398813,0.3529752808852093,6
-0.4305367692489539,0.23981328945986918,,-0.7769734547125977,0.02233996186667816,-0.4352049328758622,-1.909830591884695,-0.7894113606394177,0.055792195588940566,-0.8525130340744935,0.05213240197301113,7
-0.006381042615287065,0.04711099255889791,0.05750112114764092,-0.6281489198426129,-0.2360126793752283,-0.5986864843158193,-0.19906507579852106,0.44202483495954037,0.4083871444918909,-0.32864288281585974,-0.5254498783622125,6
,-0.0074829451465262065,,-0.49863083533849895,-0.7063268599730776,0.8356514142512925,-0.06020905984448065,-3.133682769804383,0.36501156954349545,0.6989079374541043,-0.14084394891902802,6
,0.3238200706400823,-3.172674834131112,-0.7769734547125977,-0.4113158700562688,-0.17158325166554173,-0.02831157126676188,,0.36501156954349545,-1.1746761166239539,0.4159045241481307,5
0.9973306882135984,-3.0843942085664713,1.0959577944295464,-0.10259322866130634,0.5672349892832016,,,-0.17592310732009017,-1.2341830714988065,-1.3854649461854607,0.8534564896408714,6
-2.002916681961832,-0.33676287178433334,-0.09806254547503149,-0.49863083533849895,-0.26317791180573624,0.8356514142512925,0.37868974128387267,-1.360120291682678,0.16982337346196746,-0.41371633294398813,-0.03970799454962993,5
-1.64928292953058,0.43791852037845225,,-0.10259322866130634,-0.26317791180573624,-0.17158325166554173,-0.23701584632848877,-1.5368627648317383,0.16982337346196746,-1.3854649461854607,0.28581841853731565,6
0.15304627185033967,-0.41796574499980943,0.7058742308773359,-0.10259322866130634,-0.3198277823663985,-1.837991240724906,-0.726081575657364,0.47488131306226095,,,-2.0474517413659976,5
-0.8647096012360612,-0.26166154219344767,-1.9405780782734137,0.04884747383454459,-0.5120246917057334,,-3.648337770446026,-0.8605470910684873,-0.07293597169530772,,0.05213240197301113,5
-0.34614973151865397,-0.06523037055606244,-0.09806254547503149,-0.6281489198426129,-0.13417990516833164,-0.17158325166554173,-0.2764638871857982,0.6246907295521812,0.565214159402932,-0.04630955553402907,,6
-0.006381042615287065,0.23981328945986918,-1.2166691932099436,0.24012607321948323,0.17556169220483925,-0.17158325166554173,0.41963453027133185,0.6246907295521812,-2.3076370322384014,-0.2502428978580581,,6
-0.7372654639377199,0.5403215611359455,,-0.7769734547125977,-0.29110174973597913,-0.29473208242551024,-0.19906507579852106,0.44202483495954037,0.8200859286926684,-0.8525130340744935,-3.307210253570664,5
1.2398920990810927,,1.1930844193112304,-0.2811331128805335,-0.3798806019506899,-2.7881049540516027,-0.726081575657364,0.7048658432755361,,0.6692863549963365,-0.9004200243124085,8
-2.554969710369658,-0.5063499642996444,-0.15580335821284083,-0.9518857473474918,-0.2360126793752283,0.2092282607206047,-0.4519438500441199,,0.4083871444918909,-0.41371633294398813,0.1362430676744561,6
-0.4305367692489539,0.14809674862770253,-3.172674834131112,-0.024008826922492354,0.45291777990634013,-0.17158325166554173,0.002599839907697705,0.17569257235307853,-0.6042070437999516,0.013368193096156033,-1.5072940597562938,6
-0.6242427118308711,0.3238200706400823,,-0.7769734547125977,0.15764456859153195,0.6501977770081999,0.9631916411642945,-2.295381425145007,0.22230664418162124,-1.1746761166239539,-0.3801856221554391,5
,-1.5472246903204045,-3.172674834131112,-0.9518857473474918,-0.5852798946414578,,-1.5647464787600458,-1.1757129565290412,0.16982337346196746,-0.609237509185265,-3.307210253570664,5
0.6468853966739448,-0.19180855838431388,-0.15580335821284083,-0.1878838905122592,0.2927249484400895,-2.7881049540516027,-3.648337770446026,0.44202483495954037,0.16982337346196746,-1.6528890775090428,-0.5254498783622125,4
-0.06572030714429057,,0.6000213786496429,-0.024008826922492354,-0.26317791180573624,0.9168961609563834,0.14426665562969831,-0.005425283888091173,0.8748070715878047,0.6387604796681907,-0.03970799454962993,6
0.4485914553410596,-0.33676287178433334,0.10440615056419214,-0.38398043521854985,0.6141291908263959,-2.7881049540516027,-2.441043789624453,0.0355260014720437,-0.8703856038556043,0.31168718905956083,0.5309996615451014,5
-0.12880408448939074,1.059912851331694,,-0.2811331128805335,-0.0640807144351717,-0.7942192823905386,-0.6072693974021315,-0.0927305658779474,-0.49369584365850144,-2.6027081366494724,-0.9004200243124085,5
-0.06572030714429057,0.7710826020164021,-2.3777812884377303,-0.49863083533849895,-0.5479816525119886,,,,-0.22071802991236886,-0.7234955701874523,0.8132841655038986,6
-1.388560068687199,0.40131335780517546,-3.172674834131112,-0.7769734547125977,-0.26317791180573624,-1.359707640461511,-1.104996217778248,0.44202483495954037,0.7319440425468354,-1.3854649461854607,,5
-0.4305367692489539,0.6332054660148896,,0.11675429472630047,-0.29110174973597913,-0.06195073406472778,-0.8609377098117821,0.2986060357703916,-0.39419111129549905,-0.32864288281585974,,5
-1.0108011558630448,-1.8505896487302531,0.149209318043377,-0.7769734547125977,-0.34940346723776217,0.9168961609563834,0.5510246255232426,0.0602942887495646,0.5282523928002935,-0.506705946992568,-2.0474517413659976,6
0.48449268270758045,,0.8462138244489058,-0.10259322866130634,-0.3198277823663985,-2.7881049540516027,-1.909830591884695,-0.3224795900596915,-1.2341830714988065,1.3278444899706745,0.8920771322049168,7
-1.1819479510118833,-0.33676287178433334,0.05750112114764092,0.18034155306535876,-0.5120246917057334,-2.7881049540516027,-2.441043789624453,0.045507052443182684,-0.6042070437999516,-1.3854649461854607,-0.14084394891902802,5
0.2905169485388231,-0.8310049162077122,0.654347754645594,-0.6281489198426129,-1.344643185689806,-2.7881049540516027,-2.441043789624453,,0.22230664418162124,0.2217860357328207,1.0655444992536722,6
1.1351889205829406,-0.19180855838431388,0.969260266665355,-1.8038533415471705,-0.34940346723776217,0.5427437444469538,-0.12722887742327516,0.506692496666766,,0.12299706502726271,0.05213240197301113,7
1.2724910011225221,,1.2234710036890202,0.04884747383454459,0.15764456859153195,-1.0375128311507744,-0.791238091122783,0.8701873333678732,-1.2341830714988065,0.5063869669419081,0.28581841853731565,7
,0.5073387828757037,,-1.1640173287339663,-1.5218774522967682,-2.7881049540516027,-1.909830591884695,,0.9760105447479932,-1.1746761166239539,0.8729532435909,5
0.3324391674637451,-3.0843942085664713,0.8241493608275646,-0.38398043521854985,0.4117110953053612,,,-0.7894113606394177,-0.006501949031605621,-0.2502428978580581,0.5839329711713521,6
0.10267603873248071,-1.314788123227546,0.5125622125197754,1.3297330862701564,-1.5218774522967682,,,-0.8125655372929157,-0.22071802991236886,-0.8525130340744935,0.8920771322049168,4
-0.8647096012360612,0.09887809465180601,,-1.1640173287339663,-0.3798806019506899,0.1267448005878375,-0.12722887742327516,-0.8854297641301832,0.3196689082227927,,,4
-0.19613697888310938,,0.41671442093281635,,-1.6238607625765566,1.0951092579190997,1.0733707699815023,,,,1.1272999311794902,6
-0.12880408448939074,1.059912851331694,,-0.2811331128805335,-0.0640807144351717,-0.7942192823905386,-0.6072693974021315,-0.0927305658779474,-0.49369584365850144,-2.6027081366494724,-0.9004200243124085,5
-2.554969710369658,0.796515287029165,,-0.10259322866130634,-0.2095659222618495,0.1267448005878375,-0.5527691695924147,-1.020075094080701,0.9266885300511892,-0.32864288281585974,1.156803984228237,6
0.049633442776233244,-2.2881782511975723,0.6000213786496429,-0.1878838905122592,-0.7063268599730776,-0.4352049328758622,-1.7224764317646342,-1.020075094080701,-2.3076370322384014,0.6387604796681907,0.5309996615451014,7
0.3324391674637451,-0.8310049162077122,0.310696431459859,-0.024008826922492354,-0.1586825136900828,0.6998838227667215,0.7989990062482353,0.7048658432755361,0.36501156954349545,-0.2502428978580581,-2.0474517413659976,6
-0.2683330106219036,0.23981328945986918,-0.21708358448157294,-0.1878838905122592,-0.26317791180573624,0.5427437444469538,0.9031878646781699,0.06517517185080399,-1.035831196004263,-0.609237509185265,-2.0474517413659976,6
-2.554969710369658,0.23981328945986918,-3.172674834131112,-0.7769734547125977,0.1931634349295285,-0.06195073406472778,0.45896857878186226,-0.5648528649207876,-0.22071802991236886,-1.1746761166239539,,5
-0.34614973151865397,1.1342666899636316,,-0.6281489198426129,-0.947714832909401,0.48435179962628483,0.032584316990481574,-1.4668737471031408,0.8200859286926684,,0.2138247381987236,6
-2.002916681961832,-0.33676287178433334,-3.172674834131112,-0.7769734547125977,-0.3198277823663985,1.2178477513598769,0.43949493798208394,-1.3805786996612033,,-4.17591499549407,-1.5072940597562938,5
1.038695479220162,,0.8015870512954983,0.7338203779257413,0.30839580596471394,,-1.2016609512042107,0.9128030575823389,-0.22071802991236886,1.0415186428045282,-0.3801856221554391,6
-3.889868127480408,0.7316780581639469,-2.3777812884377303,1.1599486986559773,0.49249346029466534,-1.0375128311507744,-2.1405708575206654,-0.09844874364332627,0.22230664418162124,-4.17591499549407,0.28581841853731565,6
0.4485914553410596,-1.314788123227546,0.7548753222538199,-0.024008826922492354,-0.041765344652319854,1.1583604160346554,1.3692269850169299,0.44202483495954037,-0.8703856038556043,-1.000676663743769,-3.307210253570664,5
